result_type,capture_time_utc,capture_date_utc,historical_or_current,property_id,property_name,website,target_unit_id,target_unit_key,july31_rp_date,july31_surgex_date,july31_surgex_provenance,portal_selection_reason,selected_portal_url,selected_portal_status,selected_parser_inventory_units,current_unit_present,current_unit_match_count,current_parser_unit_number,current_raw_source_date,current_raw_date_origin,current_visible_source_date,current_apply_move_in_date,current_normalized_date,current_normalized_provenance,current_source_date_present,current_future_presence,current_explicit_future_recovered,current_vs_rp_comparison,current_minus_rp_days,current_within_one_day_of_rp,failure
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,420,420,2026-09-23,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,424,424,2026-08-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,424,8/6/2026,apply_move_in_fallback,,8/6/2026,2026-08-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,444,444,2026-10-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,444,10/8/2026,apply_move_in_fallback,,10/8/2026,2026-10-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,68716,The Harrison Collection 330 Angelo Cifelli,https://ironstate.com/property/330-angelo-cifelli/,487,487,2026-09-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ironstate.securecafe.com/onlineleasing/330-angelo-cifelli/availableunits.aspx,200,22,true,1,487,9/14/2026,apply_move_in_fallback,,9/14/2026,2026-09-14,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70586,Links at Forest Creek,www.rentforestcreek.com,1703,1703,2026-10-02,2026-07-31,capture_date_default,no_candidate_portal,,,0,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,no_candidate_portal
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70586,Links at Forest Creek,www.rentforestcreek.com,3604,3604,2026-10-04,2026-07-31,capture_date_default,no_candidate_portal,,,0,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,no_candidate_portal
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70904,Place One,https://www.morgan-properties.com/apartments/pa/plymouth-meeting/place-one/,1017,1017,2026-08-07,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://placeoneapts.securecafe.com/onlineleasing/place-one-apartment-homes/availableunits.aspx,200,19,true,1,1017,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70904,Place One,https://www.morgan-properties.com/apartments/pa/plymouth-meeting/place-one/,105,105,2026-10-19,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://placeoneapts.securecafe.com/onlineleasing/place-one-apartment-homes/availableunits.aspx,200,19,true,1,105,10/20/2026,apply_move_in_fallback,,10/20/2026,2026-10-20,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70904,Place One,https://www.morgan-properties.com/apartments/pa/plymouth-meeting/place-one/,106,106,2026-08-28,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://placeoneapts.securecafe.com/onlineleasing/place-one-apartment-homes/availableunits.aspx,200,19,true,1,106,8/29/2026,apply_move_in_fallback,,8/29/2026,2026-08-29,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70904,Place One,https://www.morgan-properties.com/apartments/pa/plymouth-meeting/place-one/,128,128,2026-08-24,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://placeoneapts.securecafe.com/onlineleasing/place-one-apartment-homes/availableunits.aspx,200,19,true,1,128,8/25/2026,apply_move_in_fallback,,8/25/2026,2026-08-25,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,70904,Place One,https://www.morgan-properties.com/apartments/pa/plymouth-meeting/place-one/,522,522,2026-08-03,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://placeoneapts.securecafe.com/onlineleasing/place-one-apartment-homes/availableunits.aspx,200,19,true,1,522,8/8/2026,apply_move_in_fallback,,8/8/2026,2026-08-08,explicit_future,true,true,true,current_other_future,5,false,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,111-A,111-A,2026-08-05,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,111-A,8/6/2026,apply_move_in_fallback,,8/6/2026,2026-08-06,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,117-C,117-C,2026-09-14,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,117-C,9/15/2026,apply_move_in_fallback,,9/15/2026,2026-09-15,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,121-F,121-F,2026-08-20,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,121-F,8/21/2026,apply_move_in_fallback,,8/21/2026,2026-08-21,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,146-C,146-C,2026-08-14,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,146-C,8/15/2026,apply_move_in_fallback,,8/15/2026,2026-08-15,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,360-C,360-C,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,360-C,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,360-E,360-E,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,360-E,8/7/2026,apply_move_in_fallback,,8/7/2026,2026-08-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7370,Morganton Place,https://www.morgan-properties.com/apartments/nc/fayetteville/morganton-place/,5646-F,5646-F,2026-08-04,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://morgantonplaceapartments.securecafe.com/onlineleasing/morganton-place-0/availableunits.aspx,200,16,true,1,5646-F,8/5/2026,apply_move_in_fallback,,8/5/2026,2026-08-05,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,16-6387,16-6387,2026-08-01,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,false,0,,,source_date_blank,,,,,false,,false,current_unit_not_in_selected_inventory,,,target_unit_not_in_current_inventory
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,16-6389,16-6389,2026-09-02,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,16-6389,9/3/2026,apply_move_in_fallback,,9/3/2026,2026-09-03,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,22-6495,22-6495,2026-09-08,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,22-6495,9/9/2026,apply_move_in_fallback,,9/9/2026,2026-09-09,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,28-6196,28-6196,2026-08-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,28-6196,8/13/2026,apply_move_in_fallback,,8/13/2026,2026-08-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,41-1145,41-1145,2026-09-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,41-1145,9/7/2026,apply_move_in_fallback,,9/7/2026,2026-09-07,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,47-1100,47-1100,2026-08-10,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,47-1100,8/11/2026,apply_move_in_fallback,,8/11/2026,2026-08-11,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,57-6440,57-6440,2026-08-31,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,57-6440,9/1/2026,apply_move_in_fallback,,9/1/2026,2026-09-01,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,59-6500,59-6500,2026-09-12,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,59-6500,9/13/2026,apply_move_in_fallback,,9/13/2026,2026-09-13,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,6406,6406,2026-09-08,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,6406,9/9/2026,apply_move_in_fallback,,9/9/2026,2026-09-09,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,6410,6410,2026-08-30,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,6410,8/31/2026,apply_move_in_fallback,,8/31/2026,2026-08-31,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,77054,Saratoga Crossing,https://www.morgan-properties.com/apartments/ny/farmington/saratoga-crossing/,6412,6412,2026-08-25,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://saratogacrossingapts.securecafe.com/onlineleasing/saratoga-crossing-0/availableunits.aspx,200,17,true,1,6412,8/26/2026,apply_move_in_fallback,,8/26/2026,2026-08-26,explicit_future,true,true,true,current_plus_one_day,1,true,
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7744,Ascent Apartment Homes,https://www.ascentapthomesut.com/,110921,110921,2026-08-13,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ascentapthomesut.securecafe.com/onlineleasing/ascent-apartments5/availableunits.aspx,200,8,true,1,110921,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-12,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7744,Ascent Apartment Homes,https://www.ascentapthomesut.com/,113722,113722,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ascentapthomesut.securecafe.com/onlineleasing/ascent-apartments5/availableunits.aspx,200,8,true,1,113722,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-5,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7744,Ascent Apartment Homes,https://www.ascentapthomesut.com/,113912,113912,2026-08-06,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ascentapthomesut.securecafe.com/onlineleasing/ascent-apartments5/availableunits.aspx,200,8,true,1,113912,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-5,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7744,Ascent Apartment Homes,https://www.ascentapthomesut.com/,114321,114321,2026-08-10,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ascentapthomesut.securecafe.com/onlineleasing/ascent-apartments5/availableunits.aspx,200,8,true,1,114321,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-9,false,current_source_date_blank
local_current_live_audit_not_canary,2026-08-01T08:33:17.555214+00:00,2026-08-01,current_live_compared_to_july31_rp,7744,Ascent Apartment Homes,https://www.ascentapthomesut.com/,114322,114322,2026-08-24,2026-07-31,capture_date_default,unique_max_target_unit_overlap,https://ascentapthomesut.securecafe.com/onlineleasing/ascent-apartments5/availableunits.aspx,200,8,true,1,114322,,source_date_blank,,,2026-08-01,capture_date_default,false,false,false,current_nonfuture,-23,false,current_source_date_blank
