pid,property_name,city,state,website,top_guess_conventional,top_guess_floor_plans,top_guess_models,top_guess_rentcafe_spa,top_guess_other
28528,39nineteen,Wichita Falls,TX,www.live39nineteen.com,https://www.live39nineteen.com/wichita-falls/39nineteen/conventional/,https://www.live39nineteen.com/floor-plans/,https://www.live39nineteen.com/models,https://www.live39nineteen.com/apartments/tx/wichita-falls/floor-plans#/,https://www.live39nineteen.com/Floor-plans.aspx
259796,The Hamilton,Nashville,TN,https://hamiltonandhumehouse.securecafe.com/onlineleasing/the-hamilton-and-hume-house/oleapplication.aspx?stepname=floorplan&myOlePropertyId=1522507,https://hamiltonandhumehouse.securecafe.com/nashville/the-hamilton/conventional/,https://hamiltonandhumehouse.securecafe.com/floor-plans/,https://hamiltonandhumehouse.securecafe.com/models,https://hamiltonandhumehouse.securecafe.com/apartments/tn/nashville/floor-plans#/,https://hamiltonandhumehouse.securecafe.com/Floor-plans.aspx
260988,Aspire at Redwood,Las Vegas,NV,https://lasvegasliving.com/properties/aspire-at-redwood/,https://lasvegasliving.com/las-vegas/aspire-at-redwood/conventional/,https://lasvegasliving.com/floor-plans/,https://lasvegasliving.com/models,https://lasvegasliving.com/apartments/nv/las-vegas/floor-plans#/,https://lasvegasliving.com/Floor-plans.aspx
28797,Meadow Wood,Concord,CA,https://www.rentmeadowwoodapts.com/,https://www.rentmeadowwoodapts.com/concord/meadow-wood/conventional/,https://www.rentmeadowwoodapts.com/floor-plans/,https://www.rentmeadowwoodapts.com/models,https://www.rentmeadowwoodapts.com/apartments/ca/concord/floor-plans#/,https://www.rentmeadowwoodapts.com/Floor-plans.aspx
261358,Edge Avenue G,Bayonne,NJ,https://www.edgebayonne.com/avenueg/,https://www.edgebayonne.com/bayonne/edge-avenue-g/conventional/,https://www.edgebayonne.com/floor-plans/,https://www.edgebayonne.com/models,https://www.edgebayonne.com/apartments/nj/bayonne/floor-plans#/,https://www.edgebayonne.com/Floor-plans.aspx
284987,Orchard Ridge,Warsaw,IN,https://www.liveatorchardridge.com/,https://www.liveatorchardridge.com/warsaw/orchard-ridge/conventional/,https://www.liveatorchardridge.com/floor-plans/,https://www.liveatorchardridge.com/models,https://www.liveatorchardridge.com/apartments/in/warsaw/floor-plans#/,https://www.liveatorchardridge.com/Floor-plans.aspx
260077,Club at Hidden River,Tampa,FL,https://www.hiddenriveraptstampa.com/,https://www.hiddenriveraptstampa.com/tampa/club-at-hidden-river/conventional/,https://www.hiddenriveraptstampa.com/floor-plans/,https://www.hiddenriveraptstampa.com/models,https://www.hiddenriveraptstampa.com/apartments/fl/tampa/floor-plans#/,https://www.hiddenriveraptstampa.com/Floor-plans.aspx
261342,Elevate at 604 West,Fort Walton Beach,FL,https://www.pedcorhomes.com/Apartments/Home/460,https://www.pedcorhomes.com/fort-walton-beach/elevate-at-604-west/conventional/,https://www.pedcorhomes.com/floor-plans/,https://www.pedcorhomes.com/models,https://www.pedcorhomes.com/apartments/fl/fort-walton-beach/floor-plans#/,https://www.pedcorhomes.com/Floor-plans.aspx
259986,The Apartments at the Isles of Porto Vista,Cape Coral,FL,https://rentipv.com/,https://rentipv.com/cape-coral/the-apartments-at-the-isles-of-porto-vista/conventional/,https://rentipv.com/floor-plans/,https://rentipv.com/models,https://rentipv.com/apartments/fl/cape-coral/floor-plans#/,https://rentipv.com/Floor-plans.aspx
260127,The Easley at University Center,Rock Hill,SC,https://www.easleyapartments.com/,https://www.easleyapartments.com/rock-hill/the-easley-at-university-center/conventional/,https://www.easleyapartments.com/floor-plans/,https://www.easleyapartments.com/models,https://www.easleyapartments.com/apartments/sc/rock-hill/floor-plans#/,https://www.easleyapartments.com/Floor-plans.aspx
285187,Park Cheesman,Denver,CO,https://www.parkcheesman.com/,https://www.parkcheesman.com/denver/park-cheesman/conventional/,https://www.parkcheesman.com/floor-plans/,https://www.parkcheesman.com/models,https://www.parkcheesman.com/apartments/co/denver/floor-plans#/,https://www.parkcheesman.com/Floor-plans.aspx
253374,Lehi Tech,Lehi,UT,https://www.lehitechapartments.com/,https://www.lehitechapartments.com/lehi/lehi-tech/conventional/,https://www.lehitechapartments.com/floor-plans/,https://www.lehitechapartments.com/models,https://www.lehitechapartments.com/apartments/ut/lehi/floor-plans#/,https://www.lehitechapartments.com/Floor-plans.aspx
253646,Tapestry Westland Village,Jacksonville,FL,https://www.alapts.com/apartments/fl/jacksonville/tapestry-westland-village/,https://www.alapts.com/jacksonville/tapestry-westland-village/conventional/,https://www.alapts.com/floor-plans/,https://www.alapts.com/models,https://www.alapts.com/apartments/fl/jacksonville/floor-plans#/,https://www.alapts.com/Floor-plans.aspx
253755,,,,https://www.residencesatsawmillstation.com/,,https://www.residencesatsawmillstation.com/floor-plans/,https://www.residencesatsawmillstation.com/models,,https://www.residencesatsawmillstation.com/Floor-plans.aspx
253887,Pinnacle Heights,Rogers,AR,https://www.pinnacleheightsapartments.com/,https://www.pinnacleheightsapartments.com/rogers/pinnacle-heights/conventional/,https://www.pinnacleheightsapartments.com/floor-plans/,https://www.pinnacleheightsapartments.com/models,https://www.pinnacleheightsapartments.com/apartments/ar/rogers/floor-plans#/,https://www.pinnacleheightsapartments.com/Floor-plans.aspx
25395,Beach Colony,Del Mar,CA,http://www.beachcolonyapts.com/,http://www.beachcolonyapts.com/del-mar/beach-colony/conventional/,http://www.beachcolonyapts.com/floor-plans/,http://www.beachcolonyapts.com/models,http://www.beachcolonyapts.com/apartments/ca/del-mar/floor-plans#/,http://www.beachcolonyapts.com/Floor-plans.aspx
25367,Reserve at Eagle Landing,Houston,TX,https://www.thereserveateaglelanding.com/?utm_knock=g,https://www.thereserveateaglelanding.com/houston/reserve-at-eagle-landing/conventional/,https://www.thereserveateaglelanding.com/floor-plans/,https://www.thereserveateaglelanding.com/models,https://www.thereserveateaglelanding.com/apartments/tx/houston/floor-plans#/,https://www.thereserveateaglelanding.com/Floor-plans.aspx
25372,Terraza La Jolla,San Diego,CA,https://www.elanterrazalajolla.com/,https://www.elanterrazalajolla.com/san-diego/terraza-la-jolla/conventional/,https://www.elanterrazalajolla.com/floor-plans/,https://www.elanterrazalajolla.com/models,https://www.elanterrazalajolla.com/apartments/ca/san-diego/floor-plans#/,https://www.elanterrazalajolla.com/Floor-plans.aspx
253777,Jayne,Denver,CO,https://www.greenleafjayne.com/,https://www.greenleafjayne.com/denver/jayne/conventional/,https://www.greenleafjayne.com/floor-plans/,https://www.greenleafjayne.com/models,https://www.greenleafjayne.com/apartments/co/denver/floor-plans#/,https://www.greenleafjayne.com/Floor-plans.aspx
253546,Linz At The Station,Sachse,TX,https://www.linzthestation.com/,https://www.linzthestation.com/sachse/linz-at-the-station/conventional/,https://www.linzthestation.com/floor-plans/,https://www.linzthestation.com/models,https://www.linzthestation.com/apartments/tx/sachse/floor-plans#/,https://www.linzthestation.com/Floor-plans.aspx
2537,Bothell Ridge,Bothell,WA,https://www.essexapartmenthomes.com/apartments/bothell-ridge,https://www.essexapartmenthomes.com/bothell/bothell-ridge/conventional/,https://www.essexapartmenthomes.com/floor-plans/,https://www.essexapartmenthomes.com/models,https://www.essexapartmenthomes.com/apartments/wa/bothell/floor-plans#/,https://www.essexapartmenthomes.com/Floor-plans.aspx
25392,Chappell Creek Village,Temple,TX,http://www.chappellcreekapts.com/,http://www.chappellcreekapts.com/temple/chappell-creek-village/conventional/,http://www.chappellcreekapts.com/floor-plans/,http://www.chappellcreekapts.com/models,http://www.chappellcreekapts.com/apartments/tx/temple/floor-plans#/,http://www.chappellcreekapts.com/Floor-plans.aspx
253797,Ely at Fort Apache,Las Vegas,NV,https://www.elysianliving.com/property/ely-at-fort-apache,https://www.elysianliving.com/las-vegas/ely-at-fort-apache/conventional/,https://www.elysianliving.com/floor-plans/,https://www.elysianliving.com/models,https://www.elysianliving.com/apartments/nv/las-vegas/floor-plans#/,https://www.elysianliving.com/Floor-plans.aspx
218172,Alister Uptown,Charlotte,NC,https://www.alisteruptowncharlotte.com/,https://www.alisteruptowncharlotte.com/charlotte/alister-uptown/conventional/,https://www.alisteruptowncharlotte.com/floor-plans/,https://www.alisteruptowncharlotte.com/models,https://www.alisteruptowncharlotte.com/apartments/nc/charlotte/floor-plans#/,https://www.alisteruptowncharlotte.com/Floor-plans.aspx
21473,Verde,Austin,TX,https://www.verde-austin.com/?utm_source=Google%20My%20Business/,https://www.verde-austin.com/austin/verde/conventional/,https://www.verde-austin.com/floor-plans/,https://www.verde-austin.com/models,https://www.verde-austin.com/apartments/tx/austin/floor-plans#/,https://www.verde-austin.com/Floor-plans.aspx
218296,Park 7,Fort Worth,TX,https://park7tx.com/,https://park7tx.com/fort-worth/park-7/conventional/,https://park7tx.com/floor-plans/,https://park7tx.com/models,https://park7tx.com/apartments/tx/fort-worth/floor-plans#/,https://park7tx.com/Floor-plans.aspx
217566,Standard at White House I,White House,TN,https://www.leasekibo.com/the-standard,https://www.leasekibo.com/white-house/standard-at-white-house-i/conventional/,https://www.leasekibo.com/floor-plans/,https://www.leasekibo.com/models,https://www.leasekibo.com/apartments/tn/white-house/floor-plans#/,https://www.leasekibo.com/Floor-plans.aspx
21597,Arrive West Linn,West Linn,OR,https://arrivewestlinn.com/,https://arrivewestlinn.com/west-linn/arrive-west-linn/conventional/,https://arrivewestlinn.com/floor-plans/,https://arrivewestlinn.com/models,https://arrivewestlinn.com/apartments/or/west-linn/floor-plans#/,https://arrivewestlinn.com/Floor-plans.aspx
217605,Bennett Pointe,Edmond,OK,https://www.livebennettpointe.com/,https://www.livebennettpointe.com/edmond/bennett-pointe/conventional/,https://www.livebennettpointe.com/floor-plans/,https://www.livebennettpointe.com/models,https://www.livebennettpointe.com/apartments/ok/edmond/floor-plans#/,https://www.livebennettpointe.com/Floor-plans.aspx
218177,Mill & Main,Minneapolis,MN,www.millandmain.com,https://www.millandmain.com/minneapolis/mill-main/conventional/,https://www.millandmain.com/floor-plans/,https://www.millandmain.com/models,https://www.millandmain.com/apartments/mn/minneapolis/floor-plans#/,https://www.millandmain.com/Floor-plans.aspx
217716,Taylor Pointe Residences,Nashua,NH,https://www.taylorpointeresidences.com/,https://www.taylorpointeresidences.com/nashua/taylor-pointe-residences/conventional/,https://www.taylorpointeresidences.com/floor-plans/,https://www.taylorpointeresidences.com/models,https://www.taylorpointeresidences.com/apartments/nh/nashua/floor-plans#/,https://www.taylorpointeresidences.com/Floor-plans.aspx
218584,Springs at Hamburg,Lexington,KY,https://www.springsapartments.com/apartments/ky/lexington/springs-at-hamburg/,https://www.springsapartments.com/lexington/springs-at-hamburg/conventional/,https://www.springsapartments.com/floor-plans/,https://www.springsapartments.com/models,https://www.springsapartments.com/apartments/ky/lexington/floor-plans#/,https://www.springsapartments.com/Floor-plans.aspx
21671,Veranda Ontario,Ontario,CA,https://www.verandaontario.com/,https://www.verandaontario.com/ontario/veranda-ontario/conventional/,https://www.verandaontario.com/floor-plans/,https://www.verandaontario.com/models,https://www.verandaontario.com/apartments/ca/ontario/floor-plans#/,https://www.verandaontario.com/Floor-plans.aspx
218378,The Terraces Apartments,San Francisco,CA,http://www.equityapartments.com/california/san-francisco-bay-apartments/lower-nob-hill/the-terraces-apartments.aspx,http://www.equityapartments.com/san-francisco/the-terraces-apartments/conventional/,http://www.equityapartments.com/floor-plans/,http://www.equityapartments.com/models,http://www.equityapartments.com/apartments/ca/san-francisco/floor-plans#/,http://www.equityapartments.com/Floor-plans.aspx
21589,Honeyman Hardware Lofts,Portland,OR,http://www.honeymanhardwarelofts.com/,http://www.honeymanhardwarelofts.com/portland/honeyman-hardware-lofts/conventional/,http://www.honeymanhardwarelofts.com/floor-plans/,http://www.honeymanhardwarelofts.com/models,http://www.honeymanhardwarelofts.com/apartments/or/portland/floor-plans#/,http://www.honeymanhardwarelofts.com/Floor-plans.aspx
217358,Webster Green Phase 1&2,Webster,NY,http://www.webstergreen.com/,http://www.webstergreen.com/webster/webster-green-phase-1-2/conventional/,http://www.webstergreen.com/floor-plans/,http://www.webstergreen.com/models,http://www.webstergreen.com/apartments/ny/webster/floor-plans#/,http://www.webstergreen.com/Floor-plans.aspx
217343,Eagle Harbor II,Carrollton,VA,https://www.liveeagleharbor.com/,https://www.liveeagleharbor.com/carrollton/eagle-harbor-ii/conventional/,https://www.liveeagleharbor.com/floor-plans/,https://www.liveeagleharbor.com/models,https://www.liveeagleharbor.com/apartments/va/carrollton/floor-plans#/,https://www.liveeagleharbor.com/Floor-plans.aspx
21381,Summit Park Village,San Diego,CA,https://www.essexapartmenthomes.com/apartments/summit-park-village,https://www.essexapartmenthomes.com/san-diego/summit-park-village/conventional/,https://www.essexapartmenthomes.com/floor-plans/,https://www.essexapartmenthomes.com/models,https://www.essexapartmenthomes.com/apartments/ca/san-diego/floor-plans#/,https://www.essexapartmenthomes.com/Floor-plans.aspx
218135,The Modern I,Fort Lee,NJ,https://www.themodernlife.com/,https://www.themodernlife.com/fort-lee/the-modern-i/conventional/,https://www.themodernlife.com/floor-plans/,https://www.themodernlife.com/models,https://www.themodernlife.com/apartments/nj/fort-lee/floor-plans#/,https://www.themodernlife.com/Floor-plans.aspx
21347,River Oaks,Vacaville,CA,https://www.elevatetosequoia.com/apartments/ca/vacaville/river-oaks-apartment-homes/,https://www.elevatetosequoia.com/vacaville/river-oaks/conventional/,https://www.elevatetosequoia.com/floor-plans/,https://www.elevatetosequoia.com/models,https://www.elevatetosequoia.com/apartments/ca/vacaville/floor-plans#/,https://www.elevatetosequoia.com/Floor-plans.aspx
54936,,,,https://brentwoodsquareapts.prospectportal.com/,,https://brentwoodsquareapts.prospectportal.com/floor-plans/,https://brentwoodsquareapts.prospectportal.com/models,,https://brentwoodsquareapts.prospectportal.com/Floor-plans.aspx
55012,Gallery Park,Portland,OR,www.galleryparkpdx.com,https://www.galleryparkpdx.com/portland/gallery-park/conventional/,https://www.galleryparkpdx.com/floor-plans/,https://www.galleryparkpdx.com/models,https://www.galleryparkpdx.com/apartments/or/portland/floor-plans#/,https://www.galleryparkpdx.com/Floor-plans.aspx
53990,777 South Broad,Philadelphia,PA,www.777southbroad.com,https://www.777southbroad.com/philadelphia/777-south-broad/conventional/,https://www.777southbroad.com/floor-plans/,https://www.777southbroad.com/models,https://www.777southbroad.com/apartments/pa/philadelphia/floor-plans#/,https://www.777southbroad.com/Floor-plans.aspx
53861,Millicent Crossing,Shreveport,LA,https://millicent.ulcoleman.com/,https://millicent.ulcoleman.com/shreveport/millicent-crossing/conventional/,https://millicent.ulcoleman.com/floor-plans/,https://millicent.ulcoleman.com/models,https://millicent.ulcoleman.com/apartments/la/shreveport/floor-plans#/,https://millicent.ulcoleman.com/Floor-plans.aspx
54359,Riverton Terrace,Spokane,WA,https://www.rivertonterrace.com/spokane/riverton-terrace/conventional/,https://www.rivertonterrace.com/spokane/riverton-terrace/conventional/,https://www.rivertonterrace.com/floor-plans/,https://www.rivertonterrace.com/models,https://www.rivertonterrace.com/apartments/wa/spokane/floor-plans#/,https://www.rivertonterrace.com/Floor-plans.aspx
5393,Avana Chestnut Hills,Puyallup,WA,https://www.avanachestnuthills.com/,https://www.avanachestnuthills.com/puyallup/avana-chestnut-hills/conventional/,https://www.avanachestnuthills.com/floor-plans/,https://www.avanachestnuthills.com/models,https://www.avanachestnuthills.com/apartments/wa/puyallup/floor-plans#/,https://www.avanachestnuthills.com/Floor-plans.aspx
54769,Emerson Park Apartment Homes,Tempe,AZ,https://www.emersonparkapartmenthomes.com/,https://www.emersonparkapartmenthomes.com/tempe/emerson-park-apartment-homes/conventional/,https://www.emersonparkapartmenthomes.com/floor-plans/,https://www.emersonparkapartmenthomes.com/models,https://www.emersonparkapartmenthomes.com/apartments/az/tempe/floor-plans#/,https://www.emersonparkapartmenthomes.com/Floor-plans.aspx
54758,Marquis on Evans,San Antonio,TX,https://www.cwsapartments.com/apartments/tx/san-antonio/marquis-on-evans/,https://www.cwsapartments.com/san-antonio/marquis-on-evans/conventional/,https://www.cwsapartments.com/floor-plans/,https://www.cwsapartments.com/models,https://www.cwsapartments.com/apartments/tx/san-antonio/floor-plans#/,https://www.cwsapartments.com/Floor-plans.aspx
55171,Veri on Sunnyview,Salem,OR,https://www.norris-stevens.com/multifamily/veri-sunnyview/,https://www.norris-stevens.com/salem/veri-on-sunnyview/conventional/,https://www.norris-stevens.com/floor-plans/,https://www.norris-stevens.com/models,https://www.norris-stevens.com/apartments/or/salem/floor-plans#/,https://www.norris-stevens.com/Floor-plans.aspx
54798,The Point at Abington,Abington,MA,https://www.thepointatabington.com/,https://www.thepointatabington.com/abington/the-point-at-abington/conventional/,https://www.thepointatabington.com/floor-plans/,https://www.thepointatabington.com/models,https://www.thepointatabington.com/apartments/ma/abington/floor-plans#/,https://www.thepointatabington.com/Floor-plans.aspx
54712,PierHouse at Channelside,Tampa,FL,http://pierhousetampa.com/,http://pierhousetampa.com/tampa/pierhouse-at-channelside/conventional/,http://pierhousetampa.com/floor-plans/,http://pierhousetampa.com/models,http://pierhousetampa.com/apartments/fl/tampa/floor-plans#/,http://pierhousetampa.com/Floor-plans.aspx
55165,Legacy Oaks,Independence,OR,http://legacyoaksapts.com/,http://legacyoaksapts.com/independence/legacy-oaks/conventional/,http://legacyoaksapts.com/floor-plans/,http://legacyoaksapts.com/models,http://legacyoaksapts.com/apartments/or/independence/floor-plans#/,http://legacyoaksapts.com/Floor-plans.aspx
54250,Pine Ridge,Modesto,CA,https://www.pineridgemodesto.com/,https://www.pineridgemodesto.com/modesto/pine-ridge/conventional/,https://www.pineridgemodesto.com/floor-plans/,https://www.pineridgemodesto.com/models,https://www.pineridgemodesto.com/apartments/ca/modesto/floor-plans#/,https://www.pineridgemodesto.com/Floor-plans.aspx
